valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.29,1940,0.98,['Billie Holiday'],0.35700000000000004,164773,0.0656,0,3aoUgzQYETUJUFzYax3Z6Y,4.23e-05,1,0.141,-11.747,1,Am I Blue? - Take 3,3,1940,0.0341,78.208
0.279,1940,0.994,"['Nilla Pizzi', 'Achille Togliani']",0.348,194168,0.0206,0,3iHp1KRj5CucxRiFKsjAFu,0.914,3,0.195,-30.612,1,Mandolino Mandolino,8,1940-06-29,0.0518,110.722
0.654,1940,0.8009999999999999,"['Duke Ellington', 'Duke Ellington Orchestra']",0.593,116093,0.417,0,4649flg15CP1fnsq02KWFr,0.77,0,0.277,-15.313,1,5 O'Clock Whistle,5,1940-01-01,0.14,81.315
0.8320000000000001,1940,0.971,['Lead Belly'],0.696,189022,0.38,0,4IyUY7Tgj9uZLNUkj9iA0R,7.23e-05,6,0.0731,-10.099,1,"Whoa Back, Buck",2,1940,0.223,91.944
0.136,1940,0.97,['Erich Wolfgang Korngold'],0.221,69799,0.064,0,4Ns5OdLIZXgFAqP8rM2ak9,0.889,1,0.118,-29.745,1,Map Of Panama,2,1940,0.0407,80.265
0.7070000000000001,1940,0.929,"['Duke Ellington', 'Johnny Hodges']",0.7020000000000001,197867,0.265,0,4OtlU3Ka9cJtfOoDC0Epea,0.722,1,0.0817,-12.592,1,Never No Lament - Remastered,4,1940,0.0365,109.232
0.607,1940,0.919,['周璇'],0.53,137000,0.279,0,4U9hDu1KLWwzGmhrCRA3fA,9.62e-05,2,0.141,-9.048,1,黃葉舞秋風,5,1940-02-01,0.0297,113.194
0.8540000000000001,1940,0.99,['Lead Belly'],0.57,185652,0.272,0,4rOCdeGH6VXBBL5VFBmZQO,0.0,7,0.181,-10.124,1,Shorty George (Take 2),2,1940,0.0567,149.004
0.7559999999999999,1940,0.992,['Blind Willie McTell'],0.532,164773,0.501,0,4t7kyYq7nHIe8uBSEalMBg,0.00013700000000000002,2,0.142,-7.046,1,Chainey,2,1940,0.0355,95.992
0.462,1940,0.973,"['Billie Holiday', 'The All Star Jam Band']",0.45,298093,0.16399999999999998,0,4wOBfYA14QYdY8hQ2yD8nE,3.71e-06,1,0.951,-12.649,1,Do Nothing 'Til You Hear from Me / I 'll Get By (with The All-Star Jam Band),3,1940,0.112,180.327
0.947,1940,0.189,"['Richard Levitt', 'Charles Byrd', 'Carl Tucker']",0.5760000000000001,152117,0.8340000000000001,0,4xPupwgxWF3MZAmwnbt3E6,0.00792,2,0.354,-7.166,1,Hit and Run Lover,5,1940-11-15,0.0548,96.206
0.632,1940,0.916,"['Billie Holiday', 'Eddie Heywood']",0.629,138667,0.211,0,4yOWJ66wLLauFkrHHUKb72,0.0,7,0.182,-12.638,1,Romance In the Dark (with Eddie Heywood & His Orchestra) - Take 2,3,1940,0.0459,154.878
0.0542,1940,0.939,['Erich Wolfgang Korngold'],0.14400000000000002,141199,0.136,0,56BTcff0EBl5oW0y1VY0q8,0.929,5,0.29,-21.797,1,Coach To Dover,2,1940,0.0375,81.766
0.828,1940,0.857,['Johnny Hodges & His Orchestra'],0.795,179667,0.219,0,575fuxp5eVi6XLoI4pcz3L,0.267,5,0.17,-11.452,0,Good Queen Bess - Take 2; Remastered - 1995,4,1940,0.0448,79.328
0.203,1940,0.961,['Lead Belly'],0.713,180976,0.265,0,57XXupuAUQ6guVQyXUalER,0.0,7,0.299,-10.893,1,Looky Looky Yonder / Black Betty / Yellow Woman's Door Bells (On A Monday),2,1940,0.5479999999999999,108.219
0.79,1940,0.994,['周璇'],0.259,183933,0.217,0,59GXOew8DNGhdoe0LU8Yvg,0.175,5,0.102,-15.411,1,鳳凰于飛 - 二,4,1940-02-01,0.0377,66.06
0.594,1940,0.912,['Count Basie'],0.647,185893,0.329,0,5B86w7cce272PNdUiMUQ5l,0.00387,0,0.207,-16.445,0,Rockin' the Blues,4,1940,0.0708,95.062
0.563,1940,0.944,['Count Basie'],0.541,162227,0.377,0,5F6JTEcQYPC8aqaRnmu65Z,0.349,1,0.0944,-14.855,1,The Jitters,3,1940,0.0661,131.92
0.774,1940,0.784,['Count Basie'],0.4270000000000001,163267,0.421,0,5JPUzy3wgJRic62f3p1G4d,0.00343,3,0.461,-14.414,1,Stampede in G Minor,3,1940,0.14800000000000002,201.108
0.7609999999999999,1940,0.95,['Lead Belly'],0.6659999999999999,188578,0.221,0,5V8psLDlwLCRBkRKN373Nl,0.0,4,0.13699999999999998,-11.17,0,Frankie And Albert - Completion,2,1940,0.0843,121.586
0.633,1940,0.994,['周璇'],0.684,165667,0.124,0,5ZneoU7ZV138lXOp3qE0c9,0.0928,10,0.184,-13.859000000000002,0,愛神的箭,6,1940-02-01,0.0356,94.81
0.34,1940,0.994,['Tino Rossi'],0.483,184111,0.0304,0,5cJNFjHEboZAZPoJbBzTIn,0.00023,7,0.101,-17.500999999999998,1,Parlami d'amore Mariu',5,1940-06-29,0.0501,71.469
0.191,1940,0.982,['Johnny Hodges'],0.368,182973,0.146,0,5cab4xiWn6xnhU4aObvzVW,0.7290000000000001,6,0.194,-12.401,1,Sentimental Lady - 1995 Remastered,4,1940,0.0323,70.068
0.257,1940,0.99,['周璇'],0.341,197493,0.158,0,5kuBxs3g0tYOBEuJddjO7X,0.455,1,0.11,-14.679,1,街頭月,2,1940-02-01,0.0312,71.086
0.615,1940,0.911,['Count Basie'],0.597,167827,0.305,0,63aEjIABpoCPI70QrkbuoI,0.222,0,0.221,-13.896,1,What's Your Number? - 78rpm Version,3,1940,0.0467,109.426
0.35700000000000004,1940,0.991,['周璇'],0.324,175000,0.087,0,6NRo5InjI0CVRKc65c7oSW,0.42,7,0.16399999999999998,-14.845,1,訴衷情,3,1940-02-01,0.0361,86.794
0.362,1940,0.963,"['Billie Holiday', 'Teddy Wilson']",0.514,178600,0.0995,0,6Q3iscHgfGxBxKtkyEpU7u,0.0,7,0.109,-11.363,0,Mandy Is Two (with Teddy Wilson & His Orchestra) - Take 2,3,1940,0.0325,71.188
0.586,1940,0.988,['Marika Ninou'],0.515,193773,0.324,0,6YLBl3EgL7zDpy5OJUmWSB,0.00041900000000000016,11,0.21,-13.3,1,Zaira,12,1940-01-01,0.0451,117.21
0.416,1940,0.983,['Count Basie'],0.557,157133,0.0664,0,6YNb280zh4hME3t1C7Or5Q,0.000242,0,0.246,-17.137,1,I Want a Little Girl,3,1940,0.0446,90.397
0.129,1940,0.882,['Erich Wolfgang Korngold'],0.229,87533,0.183,0,6pJZMER6Kc0LU7Yu2h86TV,0.682,5,0.0913,-16.949,0,Fanfare And Finale,3,1940,0.0355,112.485
0.816,1940,0.952,['周璇'],0.563,179507,0.192,0,6xjIix4RitYrauSFa1JZ50,8.31e-06,0,0.0809,-12.158,1,叮嚀,9,1940-02-01,0.039,115.963
0.933,1940,0.978,['Lead Belly'],0.6609999999999999,183980,0.426,0,71HQ22sQDTMaRMLhzprpQf,1.14e-05,6,0.131,-10.218,1,Pick A Bale Of Cotton,3,1940,0.14400000000000002,88.43
0.585,1940,0.965,['Count Basie'],0.659,188867,0.196,0,73uoZpRObsU0VXIgwE1iVP,0.000897,8,0.103,-17.583,1,Love Jumped Out,3,1940,0.0528,94.121
0.6,1940,0.978,['周璇'],0.61,186160,0.115,0,7CgScBEbrkJZBsseQeW8bS,8.73e-06,5,0.14800000000000002,-12.563,1,知音何處尋,3,1940-02-01,0.0356,100.828
0.39,1940,0.983,['Johnny Hodges'],0.431,178960,0.19,0,7FC3IgTd2OC0Op9BGbolL2,0.946,0,0.119,-14.609000000000002,0,Mood To Be Wooed - Rematered - 1995,3,1940,0.0357,85.99
0.826,1940,0.975,['周璇'],0.633,160333,0.12,0,7GkLVwqKwnXxVEizKBVGCm,2.92e-05,2,0.219,-12.616,1,春之晨,3,1940-02-01,0.0325,83.84100000000002
0.183,1940,0.991,"['Nilla Pizzi', 'Achille Togliani']",0.303,195814,0.0309,0,7cRQ2GkQWgwyCmMrrIpjH5,0.642,0,0.105,-24.238000000000003,1,Eco fra gli abeti,6,1940-06-29,0.078,176.764
0.428,1940,0.983,"['Billie Holiday', 'Teddy Wilson']",0.476,184467,0.132,0,7jlsKYPKAbVdrvHYSegFy3,3.22e-06,0,0.107,-12.906,0,Jim (with Teddy Wilson & His Orchestra) - Take 2,4,1940,0.0375,83.565
0.476,1940,0.928,['Johnny Hodges'],0.617,203493,0.121,0,7wPu7NNpajpOkahO53QVu6,0.898,5,0.302,-15.873,0,Blue Goose - Remastered -1995,3,1940,0.0341,93.438
0.7609999999999999,1940,0.975,"['Duke Ellington', 'Johnny Hodges']",0.711,179933,0.379,0,7zo874QI1WRvHklBM9qjws,0.903,7,0.107,-12.175,0,Clementine - 1955 Remastered,3,1940,0.0333,164.418
0.61,1940,0.7659999999999999,"['Duke Ellington', 'Duke Ellington Orchestra']",0.488,91640,0.434,0,7zxiwcqLQyWcLdThrsYklu,0.00434,5,0.364,-17.687,0,Way Down Yonder in New Orleans,4,1940-01-01,0.198,112.309
0.6559999999999999,1941,0.945,['Peggy Lee'],0.794,190573,0.174,0,6YSqgWIvzhQsnCeYwWde2s,0.00725,7,0.276,-13.544,0,On the Sunny Side of the Street,42,1941,0.0388,121.843
0.465,1941,0.931,['Benny Goodman'],0.727,197440,0.236,0,4df2jcqya5Fkgr84qlNcjV,0.0161,9,0.114,-11.003,0,We'll Meet Again,32,1941,0.0288,132.16299999999998
0.893,1941,0.911,"['Peggy Lee', 'Benny Goodman']",0.733,180427,0.431,0,2jdS8TnwFHOR7ieCWaaKcX,0.0151,8,0.292,-10.187,1,Winter Weather - Mono Recording,29,1941,0.053,153.96200000000005
0.316,1941,0.976,['Lena Horne'],0.441,203667,0.123,0,1QjjrF22DBc9KJSyVpl9Ul,8.49e-06,1,0.111,-13.893,1,Stormy Weather,33,1941,0.0386,110.996
0.765,1941,0.569,['Duke Ellington'],0.629,177960,0.322,0,4UkdAMwxS2izD1LYu0HB4Y,0.0,5,0.0768,-13.85,0,Jingle Bells,27,1941,0.0667,109.115
0.33,1941,0.983,"[""Anita O'Day""]",0.54,190307,0.191,0,1rxR5nFmmolwSdQQJE4R8i,0.111,8,0.205,-10.428,1,That's What You Think,29,1941,0.0382,82.59899999999998
0.723,1941,0.957,['Sammy Kaye and His Orchestra'],0.69,167320,0.232,0,3baG8CpCMgeWuWl1U3597l,8.96e-06,0,0.0423,-13.457,1,Rudolph The Red Nosed Reindeer,25,1941,0.0506,133.741
0.405,1941,0.34700000000000003,['Lena Horne'],0.68,172027,0.228,0,4ntrrBvLT0YexlnoN2zmh9,1.59e-05,9,0.0388,-13.15,1,I Got Rhythm,31,1941,0.0411,119.005
0.111,1941,0.984,['Peggy Lee'],0.478,200933,0.0274,0,6PoSm31BJ8ZxhVL2v5ycq4,0.00387,9,0.0962,-21.013,0,Where or When - 78rpm Version,23,1941,0.0342,79.722
0.769,1941,0.8079999999999999,"[""Anita O'Day""]",0.547,188773,0.384,0,18kvpieXHnB7FpI4ateTJE,0.0031,3,0.122,-7.961,1,Watch the Birdie,26,1941,0.236,158.401
0.4970000000000001,1941,0.863,"[""Anita O'Day""]",0.557,180733,0.408,0,3LnZhwJ3TujVfIF4eCm0C5,0.000177,1,0.0738,-8.032,1,Let Me Off Uptown,22,1941,0.0596,155.004
0.68,1941,0.935,"['Benny Goodman', 'Peggy Lee']",0.718,192200,0.259,0,5nDgz90MCcXtHEQ95Qj9jU,0.000321,2,0.308,-11.036,0,Why Don't You Do Right (feat. Peggy Lee),19,1941,0.0379,128.843
0.838,1941,0.809,"[""Anita O'Day"", 'Gene Krupa & His Orchestra']",0.645,175467,0.447,0,0GgzRlNVRJQs26CuuPGA7m,0.00119,0,0.0827,-8.152000000000001,1,Opus One (with Gene Krupa & His Orchestra),19,1941,0.0427,76.258
0.685,1941,0.946,['Peggy Lee'],0.828,136227,0.191,0,0GuMKcnYPtrberKZd6lpqv,0.0034700000000000004,7,0.0825,-10.804,0,Let's Do It (Let's Fall In Love),17,1941,0.0432,121.94
0.174,1941,0.973,['Peggy Lee'],0.481,197547,0.0286,0,4pZX93GXRBY9uGIZ12jIWT,1.95e-06,9,0.123,-24.899,0,The Way You Look Tonight,17,1941,0.0311,101.772
0.154,1941,0.992,"['Ludwig van Beethoven', 'Arthur Rubinstein', 'Jascha Heifetz', 'Emanuel Feuermann']",0.329,705320,0.139,0,2ATytP6H742BC6piy8jHvG,0.8340000000000001,10,0.269,-17.744,1,"Piano Trio in B-Flat Major, Op. 97: I. Allegro moderato",20,1941,0.0385,140.45
0.379,1941,0.6990000000000001,['K. J. Yesudas'],0.385,271053,0.429,0,1AklD58Lt4n8VFiQREnoyE,0.000291,7,0.109,-10.599,0,Ka Karoon Sajani Aaye Na Balam,16,1941-12-01,0.0315,112.082
0.599,1941,0.948,"[""Gene Krupa & His Orchestra; Vocal by Anita O'Day""]",0.7040000000000001,161027,0.35600000000000004,0,7fK4RO6zPqy3fj7YroTlmB,0.035,9,0.0799,-7.886,0,Just A Little Bit South Of North Carolina,14,1941,0.0428,142.366
0.727,1941,0.929,['Peggy Lee'],0.737,188560,0.363,0,1pOs0EmRYSB2qHkq3RqQ3F,0.168,8,0.0977,-10.962,1,Somebody Else Is Taking My Place,14,1941,0.0711,131.274
0.464,1941,0.973,['Peggy Lee'],0.6759999999999999,162307,0.145,0,6MwOMl2SAgbprDTm6Ijdty,0.0019,7,0.0442,-12.204,0,I See A Million People (But All I Can See Is You),13,1941,0.042,110.49
0.7659999999999999,1941,0.962,"[""Anita O'Day"", 'Gene Krupa & His Orchestra', 'Roy Eldridge']",0.611,187560,0.506,0,3Adc3nnJRiDbLxp0mIf6Vl,0.0046,8,0.0533,-6.129,1,Thanks For The Boogie Ride,14,1941,0.0559,152.032
0.418,1941,0.969,['Peggy Lee'],0.688,195027,0.0666,0,1HDOcl4ga1SZ2ezS28ph9Z,1.26e-05,3,0.0763,-15.897,1,Blues In the Night,14,1941,0.0385,79.734
0.634,1941,0.963,['Peggy Lee'],0.816,202000,0.28600000000000003,0,1NyOhcHNa57qZeKvsduVH4,0.00421,0,0.141,-9.621,0,Not Care In the World,12,1941,0.0357,120.552
0.8,1941,0.975,['Peggy Lee'],0.67,170627,0.165,0,20QNaR5NZvl9BUOkpQAz3L,0.154,7,0.306,-12.13,1,Elmer's Tune,14,1941,0.0459,142.661
0.392,1941,0.978,['Peggy Lee'],0.489,194493,0.125,0,3A3CS48VXCjfIBBDxfT1kp,0.0136,5,0.317,-12.529000000000002,0,I Got It Bad (And That Ain't Good),13,1941,0.0287,93.543
0.603,1941,0.92,"[""Anita O'Day"", 'Gene Krupa & His Orchestra']",0.5710000000000001,174200,0.302,0,4dmyrJKIeq1Y2XYS48SDSA,0.000173,7,0.0979,-8.533999999999999,0,Georgia on My Mind (with Gene Krupa & His Orchestra),16,1941,0.0341,137.139
0.737,1941,0.877,"[""Anita O'Day""]",0.541,201467,0.26,0,4kg687cOX3NNQTdVzJQ4FM,0.0032700000000000003,8,0.0639,-8.097000000000001,1,Boogie Blues,16,1941,0.0404,143.25799999999995
0.0657,1941,0.993,"['Harry James', 'Marion Morgan']",0.246,198280,0.19,0,4zQaRLz2JSxutfhog1GDi2,0.0204,2,0.136,-15.658,1,White Christmas (feat. Marion Morgan) - 78rpm Version,12,1941,0.0387,124.47
0.741,1941,0.934,['Peggy Lee'],0.8290000000000001,200360,0.269,0,2GyzpsFZtpaV4lkZbrCmuT,0.159,7,0.0411,-10.27,0,Somebody Nobody Loves,12,1941,0.0388,130.43200000000002
0.653,1941,0.932,['Peggy Lee'],0.523,179867,0.373,0,3TlEu9aPc5ea6T3eqLvN44,0.0303,10,0.131,-11.300999999999998,1,I Threw a Kiss In the Ocean,13,1941,0.0557,162.996
0.124,1941,0.986,['Peggy Lee'],0.36,195533,0.0784,0,3e06AneYsasZpROTHCnLf6,0.005229999999999999,2,0.13699999999999998,-13.068,0,How Long Has This Been Going On?,12,1941,0.0371,73.634
0.235,1941,0.962,['Peggy Lee'],0.407,201533,0.119,0,65BebTSTem3wYvDbChkci4,0.00713,0,0.122,-14.228,1,All I Need Is You,13,1941,0.0293,74.806
0.7120000000000001,1941,0.919,['Peggy Lee'],0.737,149040,0.35,0,0J7sO6UYnO1liK1Fmi3yGb,0.000198,10,0.192,-9.996,1,"That Did It, Marie",11,1941,0.0477,128.83100000000002
0.279,1941,0.984,"['Benny Goodman', 'Peggy Lee']",0.634,184267,0.16899999999999998,0,2Zbb3RfvhUWPkpwUuRCPaE,0.0696,7,0.184,-11.895,0,How Deep Is the Ocean (feat. Peggy Lee),12,1941,0.0302,103.23
0.726,1941,0.948,['Peggy Lee'],0.705,164733,0.306,0,6XkkQa5jyxzdMMlhSvW2V3,0.242,1,0.333,-13.139,1,Shady Lady Bird,12,1941,0.0546,163.903
0.731,1941,0.968,"[""Anita O'Day""]",0.7170000000000001,193000,0.415,0,0IqerUb0T4Z3izIBo9PsOi,0.008409999999999999,10,0.0497,-7.957999999999997,1,Massachusetts,11,1941,0.0494,78.642
0.763,1941,0.965,['Peggy Lee'],0.7040000000000001,160067,0.316,0,5g7ig7xOyNacrC8aVI31Ca,0.0166,10,0.418,-10.951,0,There Won't Be a Shortage of Love,11,1941,0.037000000000000005,140.999
0.364,1941,0.97,['Peggy Lee'],0.529,188533,0.17,0,5wikK4lgf1fjoowYSh0bCN,0.284,0,0.34,-11.56,0,That's the Way It Goes,12,1941,0.0285,106.932
0.28300000000000003,1941,0.981,['Peggy Lee'],0.688,200293,0.181,0,634SidLawiqaXwTessOVOu,0.213,7,0.218,-12.470999999999998,0,How Deep Is the Ocean,11,1941,0.0332,114.703
0.11,1941,0.992,"['Ludwig van Beethoven', 'Arthur Rubinstein', 'Jascha Heifetz', 'Emanuel Feuermann']",0.222,619947,0.0394,0,6RUWQPApNr9opL7bra5F0A,0.825,2,0.0738,-24.925,1,"Piano Trio in B-Flat Major, Op. 97: III. Andante cantabile ma pero con moto",13,1941,0.0454,76.464
0.237,1941,0.981,"[""Anita O'Day""]",0.484,187093,0.14400000000000002,0,6l755AbXDMzmcvS2KcQgxr,0.00877,7,0.108,-10.413,0,Skylark,13,1941,0.032,86.618
0.65,1941,0.944,['Peggy Lee'],0.5529999999999999,196640,0.246,0,05QsWfdQPz6QkBEfMeuUpe,0.0197,2,0.105,-11.93,1,Full Moon,11,1941,0.0328,141.486
0.762,1941,0.942,['Peggy Lee'],0.693,182400,0.298,0,0kzgXt98ds0lWK0DYeDKTn,0.0007769999999999999,3,0.161,-10.564,1,If You Build a Better Mousetrap,11,1941,0.044,144.828
0.166,1941,0.972,"['Peggy Lee', 'Benny Goodman']",0.476,188400,0.111,0,10zRj8YQqKd1yqtqd8E9u7,0.0005059999999999999,10,0.133,-14.118,1,My Old Flame (with Benny Goodman),11,1941,0.0343,78.602
0.409,1941,0.987,"['Ludwig van Beethoven', 'Arthur Rubinstein', 'Jascha Heifetz', 'Emanuel Feuermann']",0.487,373160,0.134,0,1Dm4wwhS9kNvhzd12D9gax,0.892,10,0.0634,-17.893,1,"Piano Trio in B-Flat Major, Op. 97: II. Scherzo. Allegro",13,1941,0.037000000000000005,105.674
0.4320000000000001,1941,0.958,['Peggy Lee'],0.622,197907,0.153,0,3ioFHMOzkdm8scg4x3o6vD,0.00834,8,0.119,-10.404000000000002,1,Not Mine,10,1941,0.0355,88.40700000000002
0.243,1941,0.73,"['Lena Horne', 'Marty Gold']",0.285,194600,0.189,0,52twuxmVSaYWgJe5tJpnk2,0.0,7,0.32299999999999995,-15.457,1,Someone to Watch Over Me,10,1941,0.0324,73.601
0.207,1941,0.959,['Peggy Lee'],0.302,172440,0.126,0,5Bl4F3WqwQOB78i5T5hwIq,0.202,0,0.508,-12.769,1,When the Roses Bloom Again,10,1941,0.0367,88.18299999999998
0.593,1941,0.794,['Peggy Lee'],0.708,195067,0.295,0,5h29ZazUywbPfqO6Aw8wQ0,0.000189,9,0.105,-10.028,0,You're Easyto Dance With,11,1941,0.042,144.261
0.116,1941,0.987,['Peggy Lee'],0.5539999999999999,184640,0.121,0,6RIVSW968uakzl2iQRYdQ0,0.0117,3,0.14,-12.199000000000002,1,Ev'rything I Love,11,1941,0.031,99.796
0.304,1941,0.914,['Peggy Lee'],0.467,196467,0.122,0,6tr2JPi7d6R615topjZa43,1.99e-05,7,0.211,-12.384,0,My Old Flame,10,1941,0.0325,75.813
0.229,1941,0.949,['Peggy Lee'],0.354,189627,0.215,0,356Izccp04U692bDlWTBxs,0.00905,1,0.254,-12.022,1,Let's Say a Prayer,10,1941,0.0311,105.779
0.636,1941,0.872,"[""Anita O'Day""]",0.5770000000000001,145307,0.422,0,4VxBloPK8Gqtn4RSQB4iVo,0.00103,10,0.175,-8.242,0,Kick It!,11,1941,0.0566,146.68
0.85,1941,0.531,"['Lena Horne', 'Lennie Hayton & His Orchestra']",0.71,163800,0.588,0,5kJcvEF9W4zfglzqP3G8SX,0.0,0,0.0647,-10.659,0,It's All Right With Me - Remastered - April 1992,10,1941,0.0892,118.09
0.598,1941,0.969,['Peggy Lee'],0.5870000000000001,197027,0.266,0,6fRpNQtnbNTdeUL30TbQgh,0.0138,7,0.344,-11.839,0,My Little Cousin,10,1941,0.0571,144.94799999999995
0.27,1941,0.992,['Lena Horne'],0.39,203120,0.15,0,72VBqXZ63dPJq1uYMn5Hir,0.0348,7,0.4,-13.376,1,"One For My Baby (And One More For The Road) (From ""The Sky's The Limit"")",10,1941,0.034,70.452
0.797,1941,0.8390000000000001,['Peggy Lee'],0.75,120800,0.245,0,2ovLAGk9wVx2iSmwHra4Y8,9.11e-05,5,0.0785,-11.973,1,Let's Do It (Let's Fall In Love),10,1941,0.0436,137.091
0.34600000000000003,1941,0.971,['Peggy Lee'],0.336,197333,0.11,0,5BDn1LFTZ0aIFiE6nrUH3D,0.000736,3,0.0986,-13.558,1,The Lamp of Memory,10,1941,0.0312,87.353
0.421,1941,0.8109999999999999,['Lata Mangeshkar'],0.34600000000000003,308573,0.394,0,6wthR4ftCLtd6ADtMOiYF0,0.0,2,0.17600000000000002,-9.985,1,Pal Bhar Mein Yeh Kya Ho Gaya,10,1941-12-01,0.0313,122.426
0.909,1941,0.911,"['Peggy Lee', 'Benny Goodman']",0.748,180013,0.409,0,1kvgxjIzNMjvweQoRx5LxK,0.0212,8,0.319,-11.286,1,Winter Weather - Mono Recording,6,1941,0.0533,154.107
0.374,1941,0.982,['Woody Herman & His Orchestra'],0.544,190693,0.129,0,4qUn0teo3aN5VLrUstUHcd,0.0108,4,0.281,-14.470999999999998,0,Let It Snow! Let It Snow! Let It Snow!,6,1941,0.0422,126.842
0.845,1941,0.732,"[""Anita O'Day""]",0.513,156773,0.551,0,5aFfNrPJkEyOAnTry8cyyC,4.36e-05,7,0.507,-7.616,1,Green Eyes,10,1941,0.136,164.674
0.491,1941,0.992,"['Ludwig van Beethoven', 'Arthur Rubinstein', 'Jascha Heifetz', 'Emanuel Feuermann']",0.362,367200,0.121,0,71StSgZTa1SjBRlARwk5jt,0.902,10,0.136,-19.224,1,"Piano Trio in B-Flat Major, Op. 97: IV. Allegro moderato",11,1941,0.0378,97.377
0.245,1941,0.899,"['Lena Horne', 'Lou Bring']",0.338,161373,0.203,0,0cIk2cKCVmHkcWe5Zo3ttA,0.0208,7,0.17800000000000002,-13.607,1,What Is This Thing Called Love?,7,1941,0.0372,86.256
0.155,1941,0.888,"['Tex Beneke', 'Glenn Miller Orchestra']",0.255,170133,0.163,0,5AM3xYN1xf2755OkIMTBLL,0.523,2,0.142,-13.207,0,Snowfall (with The Glenn Miller Orchestra),5,1941,0.0309,166.15599999999995
0.162,1941,0.8079999999999999,['Lena Horne'],0.336,163467,0.18600000000000005,0,5YAPnLrTMqyMu4Gv9oRJGx,1.55e-06,2,0.35600000000000004,-17.195999999999998,0,Darn That Dream,7,1941,0.0358,122.225
0.557,1941,0.568,['Lena Horne'],0.517,161573,0.32,0,6RzSPXkOi06m04G1xwFaIQ,0.0,0,0.131,-12.5,1,At Long Last Love,6,1941,0.0658,133.743
0.225,1941,0.914,['Lena Horne'],0.478,199373,0.0399,0,7MOSGkPuf2OtZJ3B9N0hNE,0.0,4,0.142,-15.76,1,Let Me Love You,8,1941,0.0396,86.85700000000001
0.848,1941,0.722,['Xavier Cugat & His Orchestra'],0.653,159440,0.659,0,7gqK69zw4A9js4dFV29zsL,0.633,7,0.7979999999999999,-8.101,1,Jamay,11,1941,0.0409,153.82399999999996
0.787,1941,0.893,"[""Anita O'Day""]",0.648,184000,0.39,0,0OFT2mgSHBTPFVc0IIK10I,6.88e-06,5,0.386,-6.371,1,Barrelhouse Bessie From Basin Street,6,1941,0.0482,140.762
0.373,1941,0.409,['Lena Horne'],0.42,217627,0.268,0,2BPVFXbdt45jsSeyHnIFVg,2.56e-06,0,0.103,-14.374,1,The Rules of the Road,6,1941,0.0457,93.532
0.7490000000000001,1941,0.947,"[""Anita O'Day""]",0.7170000000000001,165133,0.509,0,2kg462uaILX75pLsB76cx9,0.00502,10,0.18,-6.569,0,Harlem On Parade,7,1941,0.0502,88.76700000000002
0.925,1941,0.919,['Sonny Boy Williamson I'],0.65,170031,0.26,0,33oDpUxmTtYWiEWUB42XXq,0.0,2,0.177,-15.589,0,I Been Dealing With The Devil,5,1941,0.392,109.438
0.433,1941,0.626,['Kishore Kumar'],0.303,270760,0.5,0,3B8bcFnGkEfTy6k2D4NAet,9.16e-05,7,0.239,-9.223,0,Yaadon Mein Woh,6,1941-12-01,0.037000000000000005,124.611
0.825,1941,0.8270000000000001,"[""Anita O'Day""]",0.564,195800,0.324,0,4mnuQ9LWGmLoxMo22cJa6N,0.000374,10,0.736,-8.863,1,Stop! The Red Light's On,8,1941,0.0554,168.28799999999995
0.5820000000000001,1941,0.893,"[""Gene Krupa & His Orchestra; Vocal by Anita O'Day""]",0.51,143400,0.322,0,4yAJDDkKc7QEXZROc0mWmw,0.0,0,0.374,-7.726,1,Tea For Two,7,1941,0.0347,133.439
0.525,1941,0.965,"['Johannes Heesters', 'Orchestra']",0.737,182825,0.168,0,5sTzHTnM1FEUA3OWhpleWF,0.0,8,0.165,-15.355,1,Man müsste Klavier spielen können,5,1941-06-07,0.129,116.846
0.379,1941,0.995,['Earl Hines'],0.579,160587,0.17600000000000002,0,7kw1SoBHS0nFRk3SDOecC9,0.894,5,0.126,-16.226,0,I've Got a Feeling I'm Falling,7,1941,0.0405,72.154
0.4,1941,0.486,"['Lena Horne', 'Lennie Hayton & His Orchestra']",0.459,146800,0.411,0,7nSnydVubREN3ThkzvB7uc,0.0,0,0.616,-11.817,0,Get Out Of Town - Remastered - April 1992,6,1941,0.0652,120.621
0.289,1941,0.7959999999999999,"['Lena Horne', 'Lennie Hayton & His Orchestra']",0.377,188000,0.201,0,1PKingBI0VN4QzWhZHXsn1,4.11e-05,8,0.187,-14.211,0,Mad About the Boy,4,1941,0.0331,135.679
0.561,1941,0.894,"[""Anita O'Day""]",0.599,190867,0.287,0,2YxJFkhOj3lsfbuny4QFef,2.7600000000000014e-05,10,0.298,-8.834,1,Slow Down,6,1941,0.0312,102.692
0.6990000000000001,1941,0.895,"[""Anita O'Day""]",0.482,170760,0.475,0,2ugdYmRuQpUCqjszvlubUw,0.0633,8,0.0624,-9.069,1,Bolero At The Savoy,7,1941,0.0538,177.643
0.639,1941,0.541,['Lena Horne'],0.603,173467,0.284,0,5a5aCmDLh13rHBU9CE9tBK,0.0,2,0.0677,-14.584,1,Come On Strong,4,1941,0.0873,105.779
